target temperature;Temperature;PID output;proportional part; integral part;differential part;Calculated temperature;Set point
200;45;0;0;0;0;45;45
200;45;0;0;0;0;45;45
200;45;0;0;0;0;46;46
200;45;6;6;0;0;46;46
200;44;6;6;0;0;47;46
200;45;12;12;0;0;47;46
200;45;12;12;0;0;48;47
200;45;12;12;0;0;48;47
200;45;13;12;1;0;49;47
200;45;13;12;1;0;49;47
200;45;13;12;1;0;50;47
200;45;13;12;1;0;50;47
200;45;13;12;1;0;51;47
200;45;14;12;2;0;51;47
200;45;14;12;2;0;52;47
200;45;14;12;2;0;52;47
200;45;14;12;2;0;53;47
200;45;14;12;2;0;53;47
200;45;15;12;3;0;54;47
200;45;15;12;3;0;54;47
200;45;15;12;3;0;55;47
200;45;15;12;3;0;55;47
200;45;15;12;3;0;56;47
200;45;16;12;4;0;56;47
200;44;16;12;4;0;57;47
200;45;16;12;4;0;57;47
200;45;16;12;4;0;58;47
200;45;16;12;4;0;58;47
200;45;17;12;5;0;59;47
200;45;17;12;5;0;59;47
200;45;17;12;5;0;60;47
200;45;17;12;5;0;60;47
200;45;17;12;5;0;61;47
200;45;18;12;6;0;61;47
200;45;18;12;6;0;62;47
200;45;18;12;6;0;62;47
200;45;18;12;6;0;63;47
200;45;18;12;6;0;63;47
200;45;19;12;7;0;64;47
200;45;19;12;7;0;64;47
200;45;19;12;7;0;65;47
200;45;19;12;7;0;65;47
200;45;19;12;7;0;66;47
200;45;20;12;8;0;66;47
200;45;20;12;8;0;67;47
200;45;20;12;8;0;67;47
200;45;20;12;8;0;68;47
200;45;20;12;8;0;68;47
200;46;21;12;9;0;69;48
200;46;14;6;9;65535;69;48
200;46;14;6;9;65535;70;48
200;46;20;12;9;65535;70;48
200;46;20;12;9;65535;71;48
200;46;20;12;9;65535;71;48
200;46;21;12;10;65535;72;48
200;46;21;12;10;65535;72;48
200;46;21;12;10;65535;73;48
200;46;21;12;10;65535;73;48
200;46;22;12;10;0;74;48
200;46;23;12;11;0;74;48
200;47;16;6;11;65535;75;49
200;47;22;12;11;65535;75;49
200;47;22;12;11;65535;76;49
200;47;22;12;11;65535;76;49
200;47;22;12;11;65535;77;49
200;47;23;12;12;65535;77;49
200;48;16;6;12;65534;78;50
200;48;22;12;12;65534;78;50
200;48;22;12;12;65534;79;50
200;48;23;12;12;65535;79;50
200;48;24;12;13;65535;80;50
200;48;24;12;13;65535;80;50
200;49;24;12;13;65535;81;51
200;49;17;6;13;65534;81;51
200;49;17;6;13;65534;82;51
200;49;24;12;13;65535;82;51
200;49;25;12;14;65535;83;51
200;49;25;12;14;65535;83;51
200;49;25;12;14;65535;84;51
200;50;18;6;14;65534;84;51
200;50;18;6;14;65534;85;52
200;50;24;12;14;65534;85;52
200;50;26;12;15;65535;86;52
200;51;19;6;15;65534;86;52
200;51;19;6;15;65534;87;53
200;51;25;12;15;65534;87;53
200;51;25;12;15;65534;88;53
200;51;25;12;15;65534;88;53
200;52;19;6;15;65534;89;54
200;52;26;12;16;65534;89;54
200;52;26;12;16;65534;90;54
200;52;26;12;16;65534;90;54
200;52;27;12;16;65535;91;54
200;53;20;6;16;65534;91;54
200;53;20;6;16;65534;92;55
200;53;27;12;17;65534;92;55
200;54;27;12;17;65534;93;56
200;54;21;6;17;65534;93;56
200;54;21;6;17;65534;94;56
200;54;27;12;17;65534;94;56
200;54;27;12;17;65534;95;56
200;55;28;12;18;65534;95;56
200;55;22;6;18;65534;96;57
200;55;28;12;18;65534;96;57
200;56;28;12;18;65534;97;58
200;56;21;6;18;65533;97;58
200;56;22;6;18;65534;98;58
200;56;29;12;19;65534;98;58
200;57;23;6;19;65534;99;59
200;57;29;12;19;65534;99;59
200;57;29;12;19;65534;100;59
200;58;30;12;19;65535;100;59
200;58;23;6;19;65534;101;60
200;59;30;12;20;65534;101;60
200;59;24;6;20;65534;102;61
200;59;30;12;20;65534;102;61
200;59;30;12;20;65534;103;61
200;60;24;6;20;65534;103;61
200;60;24;6;20;65534;104;62
200;60;30;12;20;65534;104;62
200;61;31;12;21;65534;105;63
200;61;31;12;21;65534;105;63
200;61;31;12;21;65534;106;63
200;61;32;12;21;65535;106;63
200;62;25;6;21;65534;107;64
200;62;32;12;22;65534;107;64
200;63;26;6;22;65534;108;65
200;63;32;12;22;65534;108;65
200;63;32;12;22;65534;109;65
200;64;32;12;22;65534;109;65
200;64;26;6;22;65534;110;66
200;64;33;12;23;65534;110;66
200;65;26;6;23;65533;111;67
200;65;33;12;23;65534;111;67
200;66;33;12;23;65534;112;68
200;66;27;6;23;65534;112;68
200;66;27;6;23;65534;113;68
200;67;26;6;23;65533;113;68
200;67;26;6;23;65533;114;69
200;67;34;12;24;65534;114;69
200;68;27;6;24;65533;115;70
200;68;34;12;24;65534;115;70
200;69;27;6;24;65533;116;71
200;69;33;12;24;65533;116;71
200;70;27;6;24;65533;117;72
200;70;34;12;25;65533;117;72
200;71;28;6;25;65533;118;73
200;71;34;12;25;65533;118;73
200;72;34;12;25;65533;119;74
200;72;28;6;25;65533;119;74
200;72;28;6;25;65533;120;74
200;73;28;6;25;65533;120;74
200;74;28;6;25;65533;121;75
200;74;29;6;26;65533;121;75
200;74;29;6;26;65533;122;76
200;75;29;6;26;65533;122;76
200;75;29;6;26;65533;123;77
200;76;27;6;26;65531;123;77
200;76;29;6;26;65533;124;78
200;76;35;12;26;65533;124;78
200;77;29;6;26;65533;125;79
200;78;27;6;26;65531;125;79
200;78;28;6;27;65531;126;80
200;79;27;6;27;65530;126;80
200;79;28;6;27;65531;127;81
200;80;27;6;27;65530;127;81
200;81;28;6;27;65531;128;82
200;81;27;6;27;65530;128;82
200;82;27;6;27;65530;129;83
200;82;27;6;27;65530;129;83
200;83;21;0;27;65530;130;84
200;83;27;6;27;65530;130;84
200;84;21;0;27;65530;131;85
200;84;27;6;27;65530;131;85
200;85;21;0;27;65530;132;86
200;86;28;6;28;65530;132;86
200;86;22;0;28;65530;133;87
200;86;28;6;28;65530;133;87
200;87;22;0;28;65530;134;88
200;87;29;6;28;65531;134;88
200;88;23;0;28;65531;135;89
200;89;23;0;28;65531;135;89
200;89;23;0;28;65531;136;90
200;90;31;6;28;65533;136;90
200;90;23;0;28;65531;137;91
200;90;31;6;28;65533;137;91
200;91;23;0;28;65531;138;92
200;92;23;0;28;65531;138;92
200;92;23;0;28;65531;139;93
200;93;23;0;28;65531;139;93
200;93;25;0;28;65533;140;94
200;94;31;6;28;65533;140;94
200;94;23;0;28;65531;141;95
200;95;23;0;28;65531;141;95
200;96;16;65530;28;65530;142;96
200;96;23;0;28;65531;142;96
200;97;25;0;28;65533;143;97
200;97;23;0;28;65531;143;97
200;97;17;65530;28;65531;144;98
200;98;23;0;28;65531;144;98
200;98;23;0;28;65531;145;99
200;100;23;0;28;65531;145;99
200;100;17;65530;28;65531;146;100
200;100;17;65530;28;65531;146;100
200;101;17;65530;28;65531;147;101
200;101;23;0;28;65531;147;101
200;102;16;65530;27;65531;148;102
200;102;22;0;27;65531;148;102
200;103;22;0;27;65531;149;103
200;103;21;0;27;65530;149;103
200;104;15;65530;27;65530;150;104
200;104;22;0;27;65531;150;104
200;105;16;65530;27;65531;151;105
200;105;22;0;27;65531;151;105
200;105;22;0;27;65531;152;106
200;106;22;0;27;65531;152;106
200;106;22;0;27;65531;153;107
200;107;21;0;27;65530;153;107
200;108;22;0;27;65531;154;108
200;108;22;0;27;65531;154;108
200;108;22;0;27;65531;155;109
200;108;30;6;27;65533;155;109
200;109;22;0;27;65531;156;110
200;109;28;6;27;65531;156;110
200;109;31;6;28;65533;157;111
200;110;31;6;28;65533;157;111
200;111;25;0;28;65533;158;112
200;111;31;6;28;65533;158;112
200;111;32;6;28;65534;159;113
200;112;31;6;28;65533;159;113
200;112;31;6;28;65533;160;114
200;113;31;6;28;65533;160;114
200;113;31;6;28;65533;161;115
200;114;37;12;28;65533;161;115
200;114;32;6;29;65533;162;116
200;114;39;12;29;65534;162;116
200;115;32;6;29;65533;163;117
200;115;38;12;29;65533;163;117
200;116;32;6;29;65533;164;118
200;116;38;12;29;65533;164;118
200;117;40;12;30;65534;165;119
200;117;33;6;30;65533;165;119
200;117;33;6;30;65533;166;119
200;118;33;6;30;65533;166;119
200;119;33;6;30;65533;167;120
200;119;33;6;30;65533;167;120
200;119;33;6;30;65533;168;121
200;120;33;6;30;65533;168;121
200;121;33;6;30;65533;169;122
200;121;31;6;30;65531;169;122
200;122;34;6;31;65533;170;123
200;122;32;6;31;65531;170;123
200;122;32;6;31;65531;171;124
200;123;31;6;31;65530;171;124
200;123;32;6;31;65531;172;125
200;124;31;6;31;65530;172;125
200;124;32;6;31;65531;173;126
200;125;31;6;31;65530;173;126
200;125;32;6;31;65531;174;127
200;125;39;12;32;65531;174;127
200;126;33;6;32;65531;175;128
200;127;33;6;32;65531;175;128
200;127;35;6;32;65533;176;129
200;128;41;12;32;65533;176;129
200;128;35;6;32;65533;177;130
200;128;41;12;32;65533;177;130
200;129;35;6;32;65533;178;131
200;130;34;6;33;65531;178;131
200;130;34;6;33;65531;179;132
200;131;42;12;33;65533;179;132
200;131;36;6;33;65533;180;133
200;131;42;12;33;65533;180;133
200;132;42;12;33;65533;181;134
200;132;43;12;34;65533;181;134
200;133;35;6;34;65531;182;135
200;134;43;12;34;65533;182;135
200;134;37;6;34;65533;183;136
200;134;43;12;34;65533;183;136
200;135;35;6;34;65531;184;137
200;135;41;12;34;65531;184;137
200;136;35;6;35;65530;185;138
200;137;41;12;35;65530;185;138
200;137;35;6;35;65530;186;139
200;137;42;12;35;65531;186;139
200;138;35;6;35;65530;187;140
200;139;35;6;35;65530;187;140
200;139;35;6;35;65530;188;141
200;140;43;12;36;65531;188;141
200;140;37;6;36;65531;189;142
200;140;45;12;36;65533;189;142
200;141;37;6;36;65531;190;143
200;142;37;6;36;65531;190;143
200;142;37;6;36;65531;191;144
200;143;45;12;36;65533;191;144
200;143;39;6;36;65533;192;145
200;144;38;6;37;65531;192;145
200;144;38;6;37;65531;193;146
200;145;38;6;37;65531;193;146
200;145;38;6;37;65531;194;147
200;146;38;6;37;65531;194;147
200;146;40;6;37;65533;195;148
200;147;38;6;37;65531;195;148
200;148;38;6;37;65531;196;149
200;148;38;6;37;65531;196;149
200;148;40;6;37;65533;197;150
200;149;39;6;38;65531;197;150
200;150;39;6;38;65531;198;151
200;150;38;6;38;65530;198;151
200;151;32;0;38;65530;199;152
200;151;38;6;38;65530;199;152
200;151;39;6;38;65531;200;153
200;152;38;6;38;65530;200;153
200;153;39;6;38;65531;200;154
200;153;38;6;38;65530;200;154
200;154;32;0;38;65530;200;155
200;154;38;6;38;65530;200;155
200;155;32;0;38;65530;200;156
200;155;39;6;38;65531;200;156
200;156;32;0;38;65530;200;157
200;156;39;6;39;65530;200;157
200;157;33;0;39;65530;200;158
200;158;39;6;39;65530;200;158
200;159;26;65530;39;65529;200;159
200;159;33;0;39;65530;200;159
200;160;33;0;39;65530;200;160
200;160;33;0;39;65530;200;160
200;161;33;0;39;65530;200;161
200;161;33;0;39;65530;200;161
200;162;25;65530;38;65529;200;162
200;162;32;0;38;65530;200;162
200;163;32;0;38;65530;200;163
200;163;33;0;38;65531;200;163
200;164;26;65530;38;65530;200;164
200;164;32;0;38;65530;200;164
200;165;26;65530;38;65530;200;165
200;166;32;0;38;65530;200;165
200;166;26;65530;38;65530;200;166
200;166;33;0;38;65531;200;166
200;167;26;65530;38;65530;200;167
200;168;32;0;38;65530;200;167
200;168;26;65530;38;65530;200;168
200;169;33;0;38;65531;200;168
200;169;27;65530;38;65531;200;169
200;170;27;65530;38;65531;200;169
200;170;27;65530;38;65531;200;170
200;171;35;0;38;65533;200;170
200;171;27;65530;38;65531;200;171
200;172;26;65530;37;65531;200;171
200;172;26;65530;37;65531;200;172
200;173;26;65530;37;65531;200;172
200;173;26;65530;37;65531;200;173
200;174;32;0;37;65531;200;173
200;174;26;65530;37;65531;200;174
200;175;25;65530;37;65530;200;174
200;176;25;65530;37;65530;200;175
200;176;25;65530;37;65530;200;175
200;176;26;65530;37;65531;200;176
200;177;25;65530;37;65530;200;176
200;178;25;65530;36;65531;200;177
200;178;24;65530;36;65530;200;177
200;178;24;65530;36;65530;200;178
200;179;24;65530;36;65530;200;178
200;179;25;65530;36;65531;200;179
200;180;24;65530;36;65530;200;179
200;180;25;65530;36;65531;200;180
200;181;24;65530;36;65530;200;180
200;181;25;65530;36;65531;200;181
200;182;31;0;36;65531;200;181
200;182;25;65530;36;65531;200;182
200;182;31;0;36;65531;200;182
200;183;24;65530;35;65531;200;183
200;184;23;65530;35;65530;200;183
200;184;24;65530;35;65531;200;184
200;184;30;0;35;65531;200;184
200;185;24;65530;35;65531;200;185
200;186;23;65530;35;65530;200;185
200;186;23;65530;35;65530;200;186
200;186;30;0;35;65531;200;186
200;187;24;65530;35;65531;200;187
200;187;32;0;35;65533;200;187
200;188;26;65530;35;65533;200;188
200;188;32;0;35;65533;200;188
200;189;32;0;35;65533;200;189
200;189;32;0;35;65533;200;189
200;189;33;0;35;65534;200;190
200;189;39;6;35;65534;200;190
200;190;32;0;35;65533;200;191
200;191;32;0;35;65533;200;191
200;191;32;0;35;65533;200;192
200;191;39;6;35;65534;200;192
200;192;39;6;35;65534;200;193
200;192;38;6;35;65533;200;193
200;192;39;6;35;65534;200;194
200;193;38;6;35;65533;200;194
200;194;30;0;35;65531;200;195
200;194;38;6;35;65533;200;195
200;194;39;6;36;65533;200;196
200;195;37;6;36;65531;200;196
200;195;37;6;36;65531;200;197
200;195;43;12;36;65531;200;197
200;196;37;6;36;65531;200;198
200;196;43;12;36;65531;200;198
200;197;37;6;36;65531;200;199
200;198;46;12;37;65533;200;199
200;198;38;6;37;65531;200;200
200;198;44;12;37;65531;200;200
200;199;38;6;37;65531;200;200
200;199;38;6;37;65531;200;200
200;200;38;6;37;65531;200;200
200;200;32;0;37;65531;200;200
200;201;32;0;37;65531;200;200
200;201;26;65530;37;65531;200;200
200;202;19;65524;37;65530;200;200
200;202;20;65524;37;65531;200;200
200;202;19;65524;36;65531;200;200
200;203;13;65518;36;65531;200;200
200;203;13;65518;36;65531;200;200
200;203;13;65518;36;65531;200;200
200;204;6;65512;35;65531;200;200
200;205;65535;65506;35;65530;200;200
200;205;65535;65506;34;65531;200;200
200;205;1;65506;34;65533;200;200
200;206;65528;65500;33;65531;200;200
200;207;65527;65500;32;65531;200;200
200;207;65521;65494;32;65531;200;200
200;207;65520;65494;31;65531;200;200
200;207;65519;65494;30;65531;200;200
200;208;65513;65488;30;65531;200;200
200;208;65514;65488;29;65533;200;200
200;208;65513;65488;28;65533;200;200
200;208;65512;65488;27;65533;200;200
200;209;65505;65482;26;65533;200;200
200;209;65504;65482;25;65533;200;200
200;210;65497;65476;24;65533;200;200
200;210;65496;65476;23;65533;200;200
200;210;65495;65476;22;65533;200;200
200;210;65495;65476;21;65534;200;200
200;211;65494;65476;20;65534;200;200
200;211;65486;65470;19;65533;200;200
200;211;65485;65470;18;65533;200;200
200;211;65485;65470;17;65534;200;200
200;211;65484;65470;16;65534;200;200
200;212;65484;65470;15;65535;200;200
200;212;65476;65464;14;65534;200;200
200;212;65474;65464;12;65534;200;200
200;213;65473;65464;11;65534;200;200
200;212;65465;65458;10;65533;200;200
200;213;65465;65458;9;65534;200;200
200;213;65463;65458;7;65534;200;200
200;213;65462;65458;6;65534;200;200
200;213;65461;65458;5;65534;200;200
200;213;65459;65458;3;65534;200;200
200;213;65459;65458;2;65535;200;200
200;214;65458;65458;1;65535;200;200
200;214;65450;65452;0;65534;200;200
200;214;65451;65452;0;65535;200;200
200;214;65451;65452;0;65535;200;200
200;214;65451;65452;0;65535;200;200
200;214;65451;65452;0;65535;200;200
200;214;65451;65452;0;65535;200;200
200;214;65451;65452;0;65535;200;200
200;214;65451;65452;0;65535;200;200
200;214;65451;65452;0;65535;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65445;65446;0;65535;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65453;65452;0;1;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;214;65452;65452;0;0;200;200
200;213;65452;65452;0;0;200;200
200;213;65459;65458;0;1;200;200
200;213;65459;65458;0;1;200;200
200;213;65459;65458;0;1;200;200
200;213;65459;65458;0;1;200;200
200;213;65459;65458;0;1;200;200
200;213;65459;65458;0;1;200;200
200;213;65459;65458;0;1;200;200
200;213;65459;65458;0;1;200;200
200;213;65459;65458;0;1;200;200
200;213;65458;65458;0;0;200;200
200;213;65458;65458;0;0;200;200
200;213;65458;65458;0;0;200;200
200;213;65458;65458;0;0;200;200
200;213;65458;65458;0;0;200;200
200;212;65465;65464;0;1;200;200
200;212;65465;65464;0;1;200;200
200;212;65465;65464;0;1;200;200
200;212;65465;65464;0;1;200;200
200;212;65465;65464;0;1;200;200
200;212;65465;65464;0;1;200;200
200;211;65471;65470;0;1;200;200
200;211;65471;65470;0;1;200;200
200;211;65471;65470;0;1;200;200
200;211;65470;65470;0;0;200;200
200;211;65470;65470;0;0;200;200
200;211;65470;65470;0;0;200;200
200;211;65470;65470;0;0;200;200
200;211;65470;65470;0;0;200;200
200;211;65470;65470;0;0;200;200
200;211;65470;65470;0;0;200;200
200;210;65470;65470;0;0;200;200
200;210;65477;65476;0;1;200;200
200;210;65477;65476;0;1;200;200
200;210;65477;65476;0;1;200;200
200;210;65477;65476;0;1;200;200
200;210;65477;65476;0;1;200;200
200;210;65477;65476;0;1;200;200
200;210;65477;65476;0;1;200;200
200;210;65477;65476;0;1;200;200
200;210;65477;65476;0;1;200;200
200;210;65476;65476;0;0;200;200
200;210;65483;65482;0;1;200;200
200;209;65483;65482;0;1;200;200
200;209;65483;65482;0;1;200;200
200;209;65483;65482;0;1;200;200
200;209;65483;65482;0;1;200;200
200;208;65490;65488;0;2;200;200
200;208;65490;65488;0;2;200;200
200;208;65490;65488;0;2;200;200
200;208;65490;65488;0;2;200;200
200;208;65489;65488;0;1;200;200
200;208;65489;65488;0;1;200;200
200;208;65489;65488;0;1;200;200
200;208;65489;65488;0;1;200;200
200;208;65489;65488;0;1;200;200
200;208;65488;65488;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;207;65494;65494;0;0;200;200
200;206;65494;65494;0;0;200;200
200;206;65501;65500;0;1;200;200
200;206;65501;65500;0;1;200;200
200;206;65501;65500;0;1;200;200
200;206;65501;65500;0;1;200;200
200;206;65508;65506;0;2;200;200
200;205;65508;65506;0;2;200;200
200;205;65508;65506;0;2;200;200
200;205;65508;65506;0;2;200;200
200;205;65508;65506;0;2;200;200
200;205;65507;65506;0;1;200;200
200;205;65507;65506;0;1;200;200
200;205;65507;65506;0;1;200;200
200;205;65507;65506;0;1;200;200
200;205;65506;65506;0;0;200;200
200;204;65506;65506;0;0;200;200
200;204;65513;65512;0;1;200;200
200;204;65513;65512;0;1;200;200
200;204;65513;65512;0;1;200;200
200;204;65513;65512;0;1;200;200
200;203;65520;65518;0;2;200;200
200;203;65520;65518;0;2;200;200
200;203;65520;65518;0;2;200;200
200;203;65520;65518;0;2;200;200
200;203;65520;65518;0;2;200;200
200;203;65519;65518;0;1;200;200
200;203;65519;65518;0;1;200;200
200;203;65519;65518;0;1;200;200
200;203;65519;65518;0;1;200;200
200;202;65518;65518;0;0;200;200
400;202;65525;65524;0;1;202;201
400;202;65525;65524;0;1;202;201
400;202;65525;65524;0;1;203;202
400;202;65525;65524;0;1;203;202
400;202;1;0;0;1;204;203
400;202;7;6;0;1;204;203
400;202;7;6;0;1;205;204
400;202;13;12;0;1;205;204
400;202;13;12;0;1;206;204
400;202;19;18;0;1;206;204
400;201;20;18;1;1;207;204
400;201;20;18;1;1;207;204
400;201;20;18;1;1;208;204
400;201;21;18;2;1;208;204
400;200;21;18;2;1;209;204
400;200;21;18;2;1;209;204
400;200;29;24;3;2;210;204
400;200;29;24;3;2;210;204
400;200;28;24;3;1;211;204
400;200;29;24;4;1;211;204
400;200;29;24;4;1;212;204
400;200;30;24;5;1;212;204
400;200;30;24;5;1;213;204
400;200;30;24;5;1;213;204
400;200;31;24;6;1;214;204
400;200;30;24;6;0;214;204
400;200;31;24;7;0;215;204
400;200;31;24;7;0;215;204
400;200;31;24;7;0;216;204
400;200;32;24;8;0;216;204
400;200;32;24;8;0;217;204
400;200;33;24;9;0;217;204
400;200;33;24;9;0;218;204
400;200;33;24;9;0;218;204
400;200;34;24;10;0;219;204
400;200;34;24;10;0;219;204
400;200;35;24;11;0;220;204
400;200;35;24;11;0;220;204
400;200;35;24;11;0;221;204
400;200;36;24;12;0;221;204
400;200;36;24;12;0;222;204
400;200;37;24;13;0;222;204
400;200;30;18;13;65535;223;204
400;201;30;18;13;65535;223;204
400;201;31;18;14;65535;224;204
400;201;31;18;14;65535;224;204
400;201;31;18;14;65535;225;204
400;201;31;18;14;65535;225;204
400;202;32;18;15;65535;226;204
400;202;25;12;15;65534;226;204
400;202;25;12;15;65534;227;204
400;202;26;12;15;65535;227;204
400;202;27;12;16;65535;228;204
400;202;27;12;16;65535;228;204
400;202;27;12;16;65535;229;204
400;203;20;6;16;65534;229;204
400;203;20;6;16;65534;230;205
400;203;19;6;16;65533;230;205
400;204;27;12;16;65535;231;206
400;203;28;12;17;65535;231;206
400;204;35;18;17;0;232;206
400;204;28;12;17;65535;232;206
400;204;28;12;17;65535;233;206
400;204;21;6;17;65534;233;206
400;205;23;6;18;65535;234;207
400;206;22;6;18;65534;234;207
400;206;23;6;18;65535;235;208
400;206;22;6;18;65534;235;208
400;206;28;12;18;65534;236;208
400;206;19;6;18;65531;236;208
400;207;21;6;18;65533;237;209
400;207;19;6;18;65531;237;209
400;207;21;6;18;65533;238;209
400;208;20;6;19;65531;238;209
400;208;22;6;19;65533;239;210
400;208;28;12;19;65533;239;210
400;208;28;12;19;65533;240;210
400;208;28;12;19;65533;240;210
400;209;22;6;19;65533;241;211
400;209;29;12;20;65533;241;211
400;209;30;12;20;65534;242;211
400;209;30;12;20;65534;242;211
400;210;31;12;20;65535;243;212
400;210;24;6;20;65534;243;212
400;211;24;6;20;65534;244;213
400;211;23;6;20;65533;244;213
400;211;24;6;21;65533;245;213
400;211;31;12;21;65534;245;213
400;211;31;12;21;65534;246;213
400;212;24;6;21;65533;246;213
400;212;24;6;21;65533;247;214
400;212;30;12;21;65533;247;214
400;212;32;12;22;65534;248;214
400;213;25;6;22;65533;248;214
400;213;26;6;22;65534;249;215
400;214;26;6;22;65534;249;215
400;214;26;6;22;65534;250;216
400;214;32;12;22;65534;250;216
400;214;33;12;22;65535;251;216
400;215;34;12;23;65535;251;216
400;215;27;6;23;65534;252;217
400;215;33;12;23;65534;252;217
400;215;34;12;23;65535;253;217
400;215;27;6;23;65534;253;217
400;216;27;6;23;65534;254;218
400;217;33;12;23;65534;254;218
400;217;27;6;24;65533;255;219
400;217;33;12;24;65533;255;219
400;217;33;12;24;65533;256;219
400;218;27;6;24;65533;256;219
400;218;27;6;24;65533;257;220
400;219;25;6;24;65531;257;220
400;219;27;6;24;65533;258;221
400;219;34;12;25;65533;258;221
400;220;34;12;25;65533;259;222
400;220;34;12;25;65533;259;222
400;220;34;12;25;65533;260;222
400;221;26;6;25;65531;260;222
400;221;28;6;25;65533;261;223
400;222;35;12;26;65533;261;223
400;222;29;6;26;65533;262;224
400;222;35;12;26;65533;262;224
400;223;35;12;26;65533;263;225
400;223;33;12;26;65531;263;225
400;223;35;12;26;65533;264;225
400;224;36;12;27;65533;264;225
400;224;30;6;27;65533;265;226
400;225;36;12;27;65533;265;226
400;225;28;6;27;65531;266;227
400;225;36;12;27;65533;266;227
400;225;28;6;27;65531;267;227
400;226;28;6;27;65531;267;227
400;226;31;6;28;65533;268;228
400;227;37;12;28;65533;268;228
400;227;29;6;28;65531;269;229
400;228;29;6;28;65531;269;229
400;228;29;6;28;65531;270;230
400;228;37;12;28;65533;270;230
400;229;37;12;28;65533;271;231
400;229;38;12;29;65533;271;231
400;229;38;12;29;65533;272;231
400;230;30;6;29;65531;272;231
400;230;30;6;29;65531;273;232
400;231;30;6;29;65531;273;232
400;231;32;6;29;65533;274;233
400;231;38;12;29;65533;274;233
400;232;31;6;30;65531;275;234
400;233;30;6;30;65530;275;234
400;233;31;6;30;65531;276;235
400;233;37;12;30;65531;276;235
400;234;31;6;30;65531;277;236
400;234;37;12;30;65531;277;236
400;234;39;12;30;65533;278;236
400;236;32;6;31;65531;278;236
400;236;25;0;31;65530;279;237
400;236;32;6;31;65531;279;237
400;237;34;6;31;65533;280;238
400;237;32;6;31;65531;280;238
400;237;32;6;31;65531;281;239
400;238;32;6;31;65531;281;239
400;239;25;0;31;65530;282;240
400;239;31;6;31;65530;282;240
400;239;32;6;31;65531;283;241
400;240;32;6;31;65531;283;241
400;241;32;6;31;65531;284;242
400;241;32;6;32;65530;284;242
400;241;33;6;32;65531;285;243
400;242;33;6;32;65531;285;243
400;242;35;6;32;65533;286;244
400;243;42;12;32;65534;286;244
400;243;35;6;32;65533;287;245
400;244;41;12;32;65533;287;245
400;244;35;6;32;65533;288;246
400;245;42;12;33;65533;288;246
400;245;36;6;33;65533;289;247
400;245;42;12;33;65533;289;247
400;246;36;6;33;65533;290;248
400;246;42;12;33;65533;290;248
400;246;42;12;33;65533;291;248
400;247;37;6;34;65533;291;248
400;248;29;0;34;65531;292;249
400;248;37;6;34;65533;292;249
400;248;37;6;34;65533;293;250
400;249;37;6;34;65533;293;250
400;249;37;6;34;65533;294;251
400;250;43;12;34;65533;294;251
400;250;35;6;34;65531;295;252
400;251;34;6;34;65530;295;252
400;251;35;6;34;65531;296;253
400;252;36;6;35;65531;296;253
400;252;36;6;35;65531;297;254
400;252;42;12;35;65531;297;254
400;253;36;6;35;65531;298;255
400;253;42;12;35;65531;298;255
400;254;42;12;35;65531;299;256
400;254;36;6;35;65531;299;256
400;255;30;0;35;65531;300;257
400;255;37;6;36;65531;300;257
400;255;39;6;36;65533;301;257
400;256;37;6;36;65531;301;257
400;256;37;6;36;65531;302;258
400;257;45;12;36;65533;302;258
400;258;37;6;36;65531;303;259
400;258;37;6;36;65531;303;259
400;258;39;6;36;65533;304;260
400;259;39;6;36;65533;304;260
400;259;40;6;37;65533;305;261
400;259;46;12;37;65533;305;261
400;260;40;6;37;65533;306;262
400;261;46;12;37;65533;306;262
400;261;38;6;37;65531;307;263
