target temperature;Temperature;PID output;proportional part; integral part;differential part;Calculated temperature;;;;;
600;402;65526;65516;15;65531;416;;;;;
600;402;65525;65516;14;65531;417;;;;;
600;402;65525;65516;14;65531;417;;;;;
600;402;65525;65516;14;65531;418;;;;;
600;402;65530;65516;14;0;418;;;;;
600;402;65530;65516;14;0;419;;;;;
600;402;65529;65516;13;0;419;;;;;
600;402;65514;65506;13;65531;420;;;;;
600;402;65529;65516;13;0;420;;;;;
600;402;65529;65516;13;0;421;;;;;
600;402;65528;65516;12;0;421;;;;;
600;402;65528;65516;12;0;422;;;;;
600;403;65528;65516;12;0;423;;;;;
600;403;65528;65516;12;0;424;;;;;
600;402;22;10;12;0;423;;;;;
600;403;22;10;12;0;425;;;;;
600;403;22;10;12;0;425;;;;;
600;402;17;10;12;65531;425;;;;;
600;403;27;20;12;65531;426;;;;;
600;403;28;20;13;65531;427;;;;;
600;403;38;30;13;65531;427;;;;;
600;403;38;30;13;65531;428;;;;;
600;403;49;40;14;65531;428;;;;;
600;403;49;40;14;65531;429;;;;;
600;403;60;50;15;65531;429;;;;;
600;403;65;50;15;0;430;;;;;
600;403;76;60;16;0;430;;;;;
600;403;76;60;16;0;431;;;;;
600;403;87;70;17;0;431;;;;;
600;403;88;70;18;0;432;;;;;0,528150134
600;403;98;80;18;0;432;;;;;
600;403;99;80;19;0;433;;;;;
600;403;100;90;20;0;433;;;;;
600;403;100;90;21;0;434;;;;;
600;403;100;100;0;0;434;;;;;
600;404;100;100;0;0;436;;;;;
600;404;96;100;1;65531;436;;;;;
600;405;97;100;2;65531;438;;;;;
600;405;93;100;3;65526;438;;;;;
600;405;94;100;4;65526;439;;;;;
600;406;100;110;0;65526;440;;;;;
600;406;91;100;1;65526;441;;;;;
600;407;100;110;0;65526;442;;;;;
600;407;86;100;1;65521;443;;;;;
600;408;82;100;2;65516;444;;;;;
600;408;88;100;3;65521;445;;;;;
600;409;84;100;4;65516;446;;;;;
600;410;74;90;4;65516;448;;;;;
600;411;85;100;5;65516;449;;;;;
600;411;71;90;6;65511;450;;;;;
600;412;72;90;7;65511;451;;;;;
600;414;58;80;8;65506;454;;;;;
600;414;59;80;9;65506;454;;;;;
600;415;50;70;10;65506;456;;;;;
600;416;60;80;10;65506;457;;;;;
600;417;51;70;11;65506;459;;;;;
600;417;52;70;12;65506;459;;;;;
600;419;37;60;12;65501;462;;;;;
600;420;38;60;13;65501;463;;;;;
600;420;28;50;13;65501;464;;;;;
600;421;29;50;14;65501;465;;;;;
600;422;34;50;14;65506;467;;;;;
600;423;20;40;15;65501;468;;;;;
600;424;20;40;15;65501;470;;;;;
600;424;21;40;16;65501;470;;;;;
600;426;11;30;16;65501;473;;;;;
600;426;11;30;16;65501;473;;;;;
600;427;1;20;16;65501;475;;;;;
600;428;12;30;17;65501;476;;;;;
600;429;2;20;17;65501;478;;;;;
600;429;65533;20;17;65496;478;;;;;
600;430;7;20;17;65506;480;;;;;
600;430;3;20;18;65501;480;;;;;
600;431;65529;10;18;65501;482;;;;;
600;432;65529;10;18;65501;483;;;;;
600;433;65534;10;18;65506;485;;;;;
600;433;65534;10;18;65506;485;;;;;
600;433;65534;10;18;65506;486;;;;;
600;434;65534;10;18;65506;487;;;;;
600;434;3;10;18;65511;488;;;;;
600;435;65534;10;18;65506;489;;;;;
600;435;3;10;18;65511;490;;;;;
600;436;19;20;19;65516;491;;;;;
600;436;9;10;19;65516;492;;;;;
600;436;19;20;19;65516;492;;;;;
600;437;24;20;19;65521;494;;;;;
600;437;24;20;19;65521;494;;;;;
600;437;30;20;20;65526;495;;;;;
600;438;40;30;20;65526;496;;;;;
600;438;30;20;20;65526;497;;;;;
600;438;40;30;20;65526;497;;;;;
600;438;41;30;21;65526;498;;;;;
600;439;56;40;21;65531;499;;;;;
600;439;41;30;21;65526;500;;;;;
600;439;52;40;22;65526;500;;;;;
600;439;52;40;22;65526;501;;;;;
600;440;63;50;23;65526;502;;;;;
600;440;48;40;23;65521;503;;;;;
600;440;64;50;24;65526;503;;;;;
600;440;64;50;24;65526;504;;;;;
600;441;75;60;25;65526;505;;;;;
600;441;60;50;25;65521;506;;;;;
600;442;76;60;26;65526;507;;;;;
600;442;61;50;26;65521;508;;;;;
600;442;72;60;27;65521;508;;;;;
600;443;72;60;27;65521;510;;;;;
600;443;73;60;28;65521;510;;;;;
600;444;74;60;29;65521;512;;;;;
600;444;69;60;29;65516;512;;;;;
600;444;70;60;30;65516;513;;;;;
600;445;70;60;30;65516;514;;;;;
600;445;71;60;31;65516;515;;;;;
600;446;87;70;32;65521;516;;;;;
600;447;77;60;32;65521;518;;;;;
600;447;63;50;33;65516;518;;;;;
600;448;78;60;33;65521;520;;;;;
600;449;64;50;34;65516;521;;;;;
600;449;64;50;34;65516;522;;;;;
600;450;65;50;35;65516;523;;;;;
600;451;65;50;35;65516;525;;;;;
600;451;51;40;36;65511;525;;;;;
600;452;61;50;36;65511;527;;;;;
600;453;52;40;37;65511;528;;;;;
600;453;52;40;37;65511;529;;;;;
600;454;37;30;37;65506;530;;;;;
600;455;53;40;38;65511;532;;;;;
600;456;43;30;38;65511;533;;;;;
600;457;38;30;38;65506;535;;;;;
600;457;29;20;39;65506;535;;;;;
600;458;44;30;39;65511;537;;;;;
600;459;29;20;39;65506;538;;;;;
600;459;29;20;39;65506;539;;;;;
600;460;35;20;40;65511;540;;;;;
600;461;35;20;40;65511;542;;;;;
600;461;20;10;40;65506;542;;;;;
600;462;20;10;40;65506;544;;;;;
600;463;25;10;40;65511;545;;;;;
600;463;25;10;40;65511;546;;;;;
600;464;25;10;40;65511;547;;;;;
600;465;25;10;40;65511;549;;;;;
600;465;15;0;40;65511;549;;;;;
600;466;10;0;40;65506;551;;;;;
600;466;15;0;40;65511;551;;;;;
600;467;30;10;40;65516;553;;;;;
600;467;20;0;40;65516;553;;;;;
600;468;31;10;41;65516;555;;;;;
600;469;21;0;41;65516;556;;;;;
600;469;16;0;41;65511;557;;;;;
600;469;21;0;41;65516;557;;;;;
600;470;21;0;41;65516;559;;;;;
600;470;26;0;41;65521;559;;;;;
600;471;36;10;41;65521;561;;;;;
600;471;21;0;41;65516;561;;;;;
600;472;36;10;41;65521;563;;;;;
600;472;21;0;41;65516;563;;;;;
600;472;36;10;41;65521;564;;;;;
600;473;41;10;41;65526;565;;;;;
600;473;36;10;41;65521;566;;;;;
600;473;36;10;41;65521;566;;;;;
600;473;46;20;41;65521;567;;;;;
600;474;47;20;42;65521;568;;;;;
600;474;47;20;42;65521;569;;;;;
600;474;47;20;42;65521;569;;;;;
600;475;47;20;42;65521;571;;;;;
600;475;47;20;42;65521;571;;;;;
600;476;58;30;43;65521;573;;;;;
600;476;48;20;43;65521;573;;;;;
600;476;58;30;43;65521;574;;;;;
600;476;58;30;43;65521;574;;;;;
600;477;69;40;44;65521;576;;;;;
600;477;59;30;44;65521;576;;;;;
600;478;70;40;45;65521;578;;;;;
600;478;75;40;45;65526;578;;;;;
600;478;70;40;45;65521;579;;;;;
600;478;71;40;46;65521;579;;;;;
600;479;71;40;46;65521;581;;;;;
600;479;72;40;47;65521;581;;;;;
600;480;82;50;47;65521;583;;;;;
600;481;67;40;47;65516;584;;;;;
600;481;68;40;48;65516;585;;;;;
600;482;68;40;48;65516;586;;;;;
600;482;64;40;49;65511;587;;;;;
600;483;69;40;49;65516;588;;;;;
600;483;64;40;49;65511;589;;;;;
600;484;70;40;50;65516;590;;;;;
600;485;70;40;50;65516;592;;;;;
600;485;56;30;51;65511;592;;;;;
600;486;71;40;51;65516;594;;;;;
600;487;61;30;51;65516;595;;;;;
600;487;57;30;52;65511;596;;;;;
600;488;47;20;52;65511;597;;;;;
600;489;57;30;52;65511;599;;;;;
600;490;47;20;52;65511;600;;;;;
600;490;42;20;52;65506;600;;;;;
600;491;43;20;53;65506;600;;;;;
600;492;43;20;53;65506;600;;;;;
600;492;28;10;53;65501;600;;;;;
600;493;43;20;53;65506;600;;;;;
600;494;33;10;53;65506;600;;;;;
600;494;33;10;53;65506;600;;;;;
600;495;33;10;53;65506;600;;;;;
600;496;34;10;54;65506;600;;;;;
600;496;24;0;54;65506;600;;;;;
600;497;34;10;54;65506;600;;;;;
600;497;24;0;54;65506;600;;;;;
600;498;39;10;54;65511;600;;;;;
600;498;24;0;54;65506;600;;;;;
600;499;39;10;54;65511;600;;;;;
600;499;29;0;54;65511;600;;;;;
600;500;24;0;54;65506;600;;;;;
600;501;29;0;54;65511;600;;;;;
600;501;29;0;54;65511;600;;;;;
600;501;29;0;54;65511;600;;;;;
600;502;29;0;54;65511;600;;;;;
600;502;29;0;54;65511;600;;;;;
600;503;29;0;54;65511;600;;;;;
600;503;29;0;54;65511;600;;;;;
600;504;44;10;54;65516;600;;;;;
600;504;34;0;54;65516;600;;;;;
600;504;44;10;54;65516;600;;;;;
600;505;49;10;54;65521;600;;;;;
600;505;49;10;54;65521;600;;;;;
600;506;39;0;54;65521;600;;;;;
600;506;49;10;54;65521;600;;;;;
600;507;54;10;54;65526;600;;;;;
600;507;50;10;55;65521;600;;;;;
600;507;50;10;55;65521;600;;;;;
600;508;65;20;55;65526;600;;;;;
600;508;65;20;55;65526;600;;;;;
600;508;60;20;55;65521;600;;;;;
600;509;60;20;55;65521;600;;;;;
600;509;61;20;56;65521;600;;;;;
600;510;61;20;56;65521;600;;;;;
600;510;56;20;56;65516;600;;;;;
600;510;61;20;56;65521;600;;;;;
600;511;72;30;57;65521;600;;;;;
600;512;57;20;57;65516;600;;;;;
600;512;52;20;57;65511;600;;;;;
600;512;57;20;57;65516;600;;;;;
600;513;67;30;57;65516;600;;;;;
600;513;58;20;58;65516;600;;;;;
600;514;68;30;58;65516;600;;;;;
600;515;58;20;58;65516;600;;;;;
600;515;53;20;58;65511;600;;;;;
600;516;54;20;59;65511;600;;;;;
600;516;54;20;59;65511;600;;;;;
600;517;59;20;59;65516;600;;;;;
600;517;54;20;59;65511;600;;;;;
600;518;54;20;59;65511;600;;;;;
600;519;55;20;60;65511;600;;;;;
600;519;40;10;60;65506;600;;;;;
600;520;55;20;60;65511;600;;;;;
600;520;45;10;60;65511;600;;;;;
600;521;40;10;60;65506;600;;;;;
600;522;45;10;60;65511;600;;;;;
600;522;40;10;60;65506;600;;;;;
600;523;45;10;60;65511;600;;;;;
600;523;45;10;60;65511;600;;;;;
600;524;51;10;61;65516;600;;;;;
600;524;51;10;61;65516;600;;;;;
600;525;36;0;61;65511;600;;;;;
600;526;51;10;61;65516;600;;;;;
600;526;41;0;61;65516;600;;;;;
600;527;36;0;61;65511;600;;;;;
600;527;41;0;61;65516;600;;;;;
600;528;51;10;61;65516;600;;;;;
600;528;41;0;61;65516;600;;;;;
600;529;51;10;61;65516;600;;;;;
600;529;51;10;61;65516;600;;;;;
600;529;41;0;61;65516;600;;;;;
600;530;41;0;61;65516;600;;;;;
600;531;56;10;61;65521;600;;;;;
600;531;46;0;61;65521;600;;;;;
600;532;56;10;61;65521;600;;;;;
600;532;41;0;61;65516;600;;;;;
600;533;51;10;61;65516;600;;;;;
600;533;36;0;61;65511;600;;;;;
600;534;51;10;61;65516;600;;;;;
600;534;36;0;61;65511;600;;;;;
600;534;52;10;62;65516;600;;;;;
600;535;52;10;62;65516;600;;;;;
600;536;52;10;62;65516;600;;;;;
600;536;37;0;62;65511;600;;;;;
600;537;52;10;62;65516;600;;;;;
600;537;42;0;62;65516;600;;;;;
600;537;57;10;62;65521;600;;;;;
600;538;42;0;62;65516;600;;;;;
600;538;57;10;62;65521;600;;;;;
600;539;67;20;62;65521;600;;;;;
600;539;52;10;62;65516;600;;;;;
600;540;68;20;63;65521;600;;;;;
600;540;58;10;63;65521;600;;;;;
600;541;68;20;63;65521;600;;;;;
600;542;58;10;63;65521;600;;;;;
600;542;53;10;63;65516;600;;;;;
600;543;58;10;63;65521;600;;;;;
600;543;53;10;63;65516;600;;;;;
600;544;53;10;63;65516;600;;;;;
600;544;53;10;63;65516;600;;;;;
600;545;54;10;64;65516;600;;;;;
600;546;54;10;64;65516;600;;;;;
600;546;39;0;64;65511;600;;;;;
600;547;49;10;64;65511;600;;;;;
600;547;39;0;64;65511;600;;;;;
600;548;49;10;64;65511;600;;;;;
600;548;39;0;64;65511;600;;;;;
600;549;49;10;64;65511;600;;;;;
600;549;39;0;64;65511;600;;;;;
600;550;49;10;64;65511;600;;;;;
600;550;39;0;64;65511;600;;;;;
600;551;54;10;64;65516;600;;;;;
600;551;44;0;64;65516;600;;;;;
600;552;59;10;64;65521;600;;;;;
600;552;44;0;64;65516;600;;;;;
600;553;59;10;64;65521;600;;;;;
600;553;44;0;64;65516;600;;;;;
600;553;59;10;64;65521;600;;;;;
600;554;60;10;65;65521;600;;;;;
600;554;60;10;65;65521;600;;;;;
600;555;60;10;65;65521;600;;;;;
600;555;60;10;65;65521;600;;;;;
600;556;45;0;65;65516;600;;;;;
600;556;60;10;65;65521;600;;;;;
600;557;60;10;65;65521;600;;;;;
600;557;60;10;65;65521;600;;;;;
600;558;60;10;65;65521;600;;;;;
600;558;55;10;65;65516;600;;;;;
600;559;60;10;65;65521;600;;;;;
600;559;56;10;66;65516;600;;;;;
600;560;56;10;66;65516;600;;;;;
600;561;56;10;66;65516;600;;;;;
600;561;41;0;66;65511;600;;;;;
600;562;51;10;66;65511;600;;;;;
600;562;41;0;66;65511;600;;;;;
600;563;51;10;66;65511;600;;;;;
600;563;41;0;66;65511;600;;;;;
600;564;51;10;66;65511;600;;;;;
600;564;56;10;66;65516;600;;;;;
600;565;56;10;66;65516;600;;;;;
600;565;46;0;66;65516;600;;;;;
600;566;61;10;66;65521;600;;;;;
600;566;46;0;66;65516;600;;;;;
600;567;46;0;66;65516;600;;;;;
600;567;46;0;66;65516;600;;;;;
600;568;61;10;66;65521;600;;;;;
600;568;46;0;66;65516;600;;;;;
600;569;57;10;67;65516;600;;;;;
600;569;47;0;67;65516;600;;;;;
600;569;62;10;67;65521;600;;;;;
600;570;62;10;67;65521;600;;;;;
600;571;62;10;67;65521;600;;;;;
600;571;52;0;67;65521;600;;;;;
600;572;62;10;67;65521;600;;;;;
600;572;47;0;67;65516;600;;;;;
600;573;62;10;67;65521;600;;;;;
600;573;47;0;67;65516;600;;;;;
600;574;57;10;67;65516;600;;;;;
600;574;42;0;67;65511;600;;;;;
600;574;52;10;67;65511;600;;;;;
600;575;42;0;67;65511;600;;;;;
600;576;57;10;67;65516;600;;;;;
600;576;42;0;67;65511;600;;;;;
600;577;57;10;67;65516;600;;;;;
600;577;42;0;67;65511;600;;;;;
600;578;58;10;68;65516;600;;;;;
600;578;48;0;68;65516;600;;;;;
600;578;63;10;68;65521;600;;;;;
600;579;63;10;68;65521;600;;;;;
600;579;63;10;68;65521;600;;;;;
600;580;48;0;68;65516;600;;;;;
600;581;63;10;68;65521;600;;;;;
600;581;63;10;68;65521;600;;;;;
600;581;63;10;68;65521;600;;;;;
600;582;63;10;68;65521;600;;;;;
600;583;63;10;68;65521;600;;;;;
600;583;48;0;68;65516;600;;;;;
600;583;58;10;68;65516;600;;;;;
600;584;64;10;69;65521;600;;;;;
600;585;64;10;69;65521;600;;;;;
600;585;49;0;69;65516;600;;;;;
600;586;59;10;69;65516;600;;;;;
600;586;49;0;69;65516;600;;;;;
600;587;59;10;69;65516;600;;;;;
600;587;49;0;69;65516;600;;;;;
600;588;64;10;69;65521;600;;;;;
600;588;49;0;69;65516;600;;;;;
600;589;59;10;69;65516;600;;;;;
600;589;49;0;69;65516;600;;;;;
600;590;49;0;69;65516;600;;;;;
600;590;49;0;69;65516;600;;;;;
600;591;64;10;69;65521;600;;;;;
600;591;49;0;69;65516;600;;;;;
600;592;49;0;69;65516;600;;;;;
600;592;49;0;69;65516;600;;;;;
600;593;64;10;69;65521;600;;;;;
600;593;49;0;69;65516;600;;;;;
600;594;64;10;69;65521;600;;;;;
600;594;54;0;69;65521;600;;;;;
600;594;64;10;69;65521;600;;;;;
600;595;49;0;69;65516;600;;;;;
600;596;65;10;70;65521;600;;;;;
600;597;55;0;70;65521;600;;;;;
600;597;65;10;70;65521;600;;;;;
600;597;65;10;70;65521;600;;;;;
600;598;65;10;70;65521;600;;;;;
600;598;50;0;70;65516;600;;;;;
600;599;65;10;70;65521;600;;;;;
600;600;65;10;70;65521;600;;;;;
600;600;65;10;70;65521;600;;;;;
600;600;50;0;70;65516;600;;;;;
600;601;50;0;70;65516;600;;;;;
600;601;35;65526;70;65511;600;;;;;
600;601;20;65516;70;65506;600;;;;;
600;602;25;65516;70;65511;600;;;;;
600;602;29;65516;69;65516;600;;;;;
600;603;14;65506;69;65511;600;;;;;
600;604;14;65506;69;65511;600;;;;;
600;603;3;65496;68;65511;600;;;;;
600;604;8;65496;68;65516;600;;;;;
600;604;8;65496;68;65516;600;;;;;
600;605;12;65496;67;65521;600;;;;;
600;605;2;65486;67;65521;600;;;;;
600;605;1;65486;66;65521;600;;;;;
600;606;65522;65476;66;65516;600;;;;;
600;606;65526;65476;65;65521;600;;;;;
600;605;65525;65476;64;65521;600;;;;;
600;605;65530;65476;64;65526;600;;;;;
600;606;65529;65476;63;65526;600;;;;;
600;606;65529;65476;63;65526;600;;;;;
600;606;65528;65476;62;65526;600;;;;;
600;606;65532;65476;61;65531;600;;;;;
600;606;65532;65476;61;65531;600;;;;;
600;606;15;65486;60;5;600;;;;;
600;606;0;65476;60;0;600;;;;;
600;606;65535;65476;59;0;600;;;;;
600;606;65535;65476;59;0;600;;;;;
600;605;13;65486;58;5;600;;;;;
600;605;13;65486;58;5;600;;;;;
600;604;12;65486;57;5;600;;;;;
600;604;27;65496;57;10;600;;;;;
600;604;26;65496;56;10;600;;;;;
600;604;21;65496;56;5;600;;;;;
600;604;25;65496;55;10;600;;;;;
600;603;25;65496;55;10;600;;;;;
600;603;40;65506;55;15;600;;;;;
600;603;34;65506;54;10;600;;;;;
600;603;34;65506;54;10;600;;;;;
600;603;34;65506;54;10;600;;;;;
600;602;29;65506;54;5;600;;;;;
600;602;43;65516;53;10;600;;;;;
600;602;43;65516;53;10;600;;;;;
600;602;43;65516;53;10;600;;;;;
600;602;43;65516;53;10;600;;;;;
600;602;38;65516;53;5;600;;;;;
600;601;37;65516;52;5;600;;;;;
600;601;47;65526;52;5;600;;;;;
600;601;47;65526;52;5;600;;;;;
600;601;47;65526;52;5;600;;;;;
600;601;42;65526;52;0;600;;;;;
600;600;42;65526;52;0;600;;;;;
600;601;57;0;52;5;600;;;;;
